Percent Digital Additional Content Revenue,Percent Digital Microtransaction Revenue,Percent Digital Subscription Revenue,Percent Digital Full Game Revenue,region,segment,Platform,title,genre,publisher,developer,Date,month,year,quarter,ARPMAU,MAU - Formatted,Downloads,Retention One Month,Reacquired Users in Month,Digital Full Game Units Sold - Formatted,Digital Full Game Price - Formatted,Digital Full Game Revenue - Formatted,Digital Additional Content Conversion Rate - Formatted,Digital Additional Content ARPPU - Formatted,Digital Additional Content Revenue - Formatted,Digital Season Pass ARPPU - Formatted,Digital Season Pass Conversion Rate - Formatted,Digital Season Pass Revenue - Formatted,Digital Subscribers - Formatted,Digital Subscription Fee - Formatted,Digital Subscription Revenue - Formatted,Digital DLC ARPPU - Formatted,Digital DLC Conversion Rate - Formatted,Digital DLC Revenue - Formatted,Digital Micro AC ARPPU - Formatted,Digital Micro AC Conversion Rate - Formatted,Digital Micro AC Revenue - Formatted,Digital Microtransaction Conversion Rate - Formatted,Digital Microtransaction ARPPU - Formatted,Digital Microtransaction Revenue - Formatted,Digital Total Revenue - Formatted,Ad Revenue,Key Event Text - Formatted,Key Event Type - Formatted,Calc Console Brand Exclusive - Formatted,Calc Free to Play Console - Formatted,Calc Rating Tier - Formatted,Calc Sales Tier - Formatted,Tag Branded IP - Formatted,Tag East vs West - Formatted,Tag Existing IP - Formatted,Tag Open World - Formatted,Tag Primary Mode - Formatted,Tag Production Quality - Formatted,"Export filtered data by clicking here then the 
Download > Crosstab menu button above."
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Assassin's Creed Unity,Action-Adventure,Ubisoft,Ubisoft Montreal,7/1/2018 0:00,7,2018,Q3,6.65,"53,391",,,,"10,717",$33.11 ,"$354,844.06 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$354,844.06 ",,,,Non Console,No,Unranked,Medium (>$10M),No,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,1/1/2015 0:00,1,2015,Q1,6.26,"117,185",,,,"36,761",$19.94 ,"$733,014.34 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$733,014.34 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,2/1/2015 0:00,2,2015,Q1,6.65,"106,143",,,,"36,189",$19.49 ,"$705,323.61 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$705,323.61 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,3/1/2015 0:00,3,2015,Q1,6.29,"114,075",,,,"34,939",$20.55 ,"$717,996.45 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$717,996.45 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,4/1/2015 0:00,4,2015,Q2,6.21,"112,719",,,,"33,939",$20.64 ,"$700,500.96 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$700,500.96 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,5/1/2015 0:00,5,2015,Q2,5.76,"123,156",,,,"48,374",$14.67 ,"$709,646.58 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$709,646.58 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,6/1/2015 0:00,6,2015,Q2,5.62,"141,235",,,,"61,568",$12.90 ,"$794,227.20 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$794,227.20 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,7/1/2015 0:00,7,2015,Q3,6.02,"122,160",,,,"35,647",$20.62 ,"$735,041.14 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$735,041.14 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,8/1/2015 0:00,8,2015,Q3,6.21,"116,460",,,,"56,495",$12.81 ,"$723,700.95 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$723,700.95 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,9/1/2015 0:00,9,2015,Q3,5.38,"130,002",,,,"62,605",$11.17 ,"$699,297.85 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$699,297.85 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,10/1/2015 0:00,10,2015,Q4,7.08,"123,731",,,,"41,792",$20.97 ,"$876,378.24 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$876,378.24 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,11/1/2015 0:00,11,2015,Q4,6.2,"120,875",,,,"38,556",$19.44 ,"$749,528.64 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$749,528.64 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,12/1/2015 0:00,12,2015,Q4,6.21,"122,825",,,,"36,780",$20.74 ,"$762,817.20 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$762,817.20 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,1/1/2016 0:00,1,2016,Q1,6.08,"109,651",,,,"33,885",$19.66 ,"$666,179.10 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$666,179.10 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,2/1/2016 0:00,2,2016,Q1,7.75,"85,492",,,,"31,743",$20.88 ,"$662,793.84 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$662,793.84 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,3/1/2016 0:00,3,2016,Q1,7.59,"74,049",,,,"29,135",$19.30 ,"$562,305.50 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$562,305.50 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,4/1/2016 0:00,4,2016,Q2,8.28,"67,220",,,,"27,839",$20.00 ,"$556,780.00 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$556,780.00 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,5/1/2016 0:00,5,2016,Q2,9.42,"54,379",,,,"25,429",$20.14 ,"$512,140.06 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$512,140.06 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,6/1/2016 0:00,6,2016,Q2,5.47,"65,465",,,,"24,521",$14.61 ,"$358,251.81 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$358,251.81 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,7/1/2016 0:00,7,2016,Q3,3.81,"65,330",,,,"24,174",$10.29 ,"$248,750.46 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$248,750.46 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,8/1/2016 0:00,8,2016,Q3,3.85,"68,519",,,,"28,866",$9.13 ,"$263,546.58 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$263,546.58 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,9/1/2016 0:00,9,2016,Q3,5.21,"69,064",,,,"27,760",$12.95 ,"$359,492.00 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$359,492.00 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,10/1/2016 0:00,10,2016,Q4,3.83,"85,917",,,,"33,500",$9.82 ,"$328,970.00 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$328,970.00 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,11/1/2016 0:00,11,2016,Q4,3.65,"84,656",,,,"31,998",$9.65 ,"$308,780.70 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$308,780.70 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham City,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,12/1/2016 0:00,12,2016,Q4,7.71,"101,634",,,,"89,683",$8.74 ,"$783,829.42 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$783,829.42 ",,,,Non Console,No,A,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham Knight,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,4/1/2018 0:00,4,2018,Q2,7.79,"63,264",,,,"27,808",$17.73 ,"$493,119.55 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$493,119.55 ",,,,Non Console,No,F,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham Knight,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,5/1/2018 0:00,5,2018,Q2,9.21,"55,609",,,,"27,334",$18.74 ,"$512,127.96 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$512,127.96 ",,,,Non Console,No,F,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham Knight,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,6/1/2018 0:00,6,2018,Q2,9.56,"53,510",,,,"25,977",$19.70 ,"$511,661.24 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$511,661.24 ",,,,Non Console,No,F,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Batman: Arkham Knight,Action-Adventure,Warner Bros. Interactive Entertainment,Rocksteady Studios,7/1/2018 0:00,7,2018,Q3,9.02,"50,610",,,,"24,064",$18.96 ,"$456,321.55 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$456,321.55 ",,,,Non Console,No,F,Medium (>$10M),Yes,Untagged,Yes,Yes,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Battlefield 3,Shooter,"Electronic Arts, Inc.",EA DICE,4/1/2018 0:00,4,2018,Q2,0.12,"185,511",,,,"1,364",$16.65 ,"$22,708.04 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$22,708.04 ",,,,Non Console,No,A,Large (>$100M),No,Untagged,Yes,No,Multiplayer,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Battlefield 3,Shooter,"Electronic Arts, Inc.",EA DICE,5/1/2018 0:00,5,2018,Q2,0.13,"170,003",,,,"1,252",$17.00 ,"$21,291.12 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$21,291.12 ",,,,Non Console,No,A,Large (>$100M),No,Untagged,Yes,No,Multiplayer,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,Battlefield 3,Shooter,"Electronic Arts, Inc.",EA DICE,6/1/2018 0:00,6,2018,Q2,0.14,"161,819",,,,"1,196",$18.88 ,"$22,585.96 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$22,585.96 ",,,,Non Console,No,A,Large (>$100M),No,Untagged,Yes,No,Multiplayer,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,BioShock Infinite,Shooter,"Take Two Interactive Software, Inc.",Irrational Games,1/1/2018 0:00,1,2018,Q1,2.07,"127,766",,,,"25,088",$10.54 ,"$264,427.52 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$264,427.52 ",,,,Non Console,No,A,Large (>$100M),No,Untagged,Yes,No,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,BioShock Infinite,Shooter,"Take Two Interactive Software, Inc.",Irrational Games,2/1/2018 0:00,2,2018,Q1,1.81,"114,349",,,,"14,920",$13.88 ,"$207,089.60 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$207,089.60 ",,,,Non Console,No,A,Large (>$100M),No,Untagged,Yes,No,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,BioShock Infinite,Shooter,"Take Two Interactive Software, Inc.",Irrational Games,3/1/2018 0:00,3,2018,Q1,1.19,"129,145",,,,"14,262",$10.75 ,"$153,316.50 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$153,316.50 ",,,,Non Console,No,A,Large (>$100M),No,Untagged,Yes,No,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,BioShock Infinite,Shooter,"Take Two Interactive Software, Inc.",Irrational Games,4/1/2018 0:00,4,2018,Q2,1.57,"117,501",,,,"12,920",$14.24 ,"$183,980.80 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$183,980.80 ",,,,Non Console,No,A,Large (>$100M),No,Untagged,Yes,No,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,BioShock Infinite,Shooter,"Take Two Interactive Software, Inc.",Irrational Games,5/1/2018 0:00,5,2018,Q2,2,"108,647",,,,"12,440",$17.49 ,"$217,575.60 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$217,575.60 ",,,,Non Console,No,A,Large (>$100M),No,Untagged,Yes,No,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,BioShock Infinite,Shooter,"Take Two Interactive Software, Inc.",Irrational Games,6/1/2018 0:00,6,2018,Q2,2.79,"81,354",,,,"11,316",$20.04 ,"$226,772.64 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$226,772.64 ",,,,Non Console,No,A,Large (>$100M),No,Untagged,Yes,No,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,BioShock Infinite,Shooter,"Take Two Interactive Software, Inc.",Irrational Games,7/1/2018 0:00,7,2018,Q3,3.58,"70,637",,,,"11,060",$22.89 ,"$253,163.40 ",0.00%,$0.00 ,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$253,163.40 ",,,,Non Console,No,A,Large (>$100M),No,Untagged,Yes,No,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,BioShock The Collection,Shooter,"Take Two Interactive Software, Inc.",Irrational Games,9/1/2016 0:00,9,2016,Q3,83.33,"243,854",,,,"360,721",$56.33 ,"$20,319,413.93 ",,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$20,319,413.93 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,Yes,No,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,BioShock The Collection,Shooter,"Take Two Interactive Software, Inc.",Irrational Games,10/1/2016 0:00,10,2016,Q4,22.44,"202,026",,,,"78,815",$57.53 ,"$4,534,226.95 ",,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$4,534,226.95 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,Yes,No,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,BioShock The Collection,Shooter,"Take Two Interactive Software, Inc.",Irrational Games,11/1/2016 0:00,11,2016,Q4,19.53,"169,190",,,,"64,316",$51.38 ,"$3,304,556.08 ",,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$3,304,556.08 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,Yes,No,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,BioShock The Collection,Shooter,"Take Two Interactive Software, Inc.",Irrational Games,12/1/2016 0:00,12,2016,Q4,19.64,"203,079",,,,"81,031",$49.22 ,"$3,988,345.82 ",,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$3,988,345.82 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,Yes,No,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,BioShock The Collection,Shooter,"Take Two Interactive Software, Inc.",Irrational Games,1/1/2017 0:00,1,2017,Q1,6.51,"178,144",,,,"20,306",$57.13 ,"$1,160,081.78 ",,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$1,160,081.78 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,Yes,No,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,BioShock The Collection,Shooter,"Take Two Interactive Software, Inc.",Irrational Games,2/1/2017 0:00,2,2017,Q1,6.18,"174,324",,,,"18,284",$58.92 ,"$1,077,293.28 ",,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$1,077,293.28 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,Yes,No,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,BioShock The Collection,Shooter,"Take Two Interactive Software, Inc.",Irrational Games,3/1/2017 0:00,3,2017,Q1,6.33,"143,355",,,,"16,455",$55.13 ,"$907,164.15 ",,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$907,164.15 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,Yes,No,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,BioShock The Collection,Shooter,"Take Two Interactive Software, Inc.",Irrational Games,4/1/2017 0:00,4,2017,Q2,5.99,"135,491",,,,"14,810",$54.80 ,"$811,588.00 ",,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$811,588.00 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,Yes,No,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,BioShock The Collection,Shooter,"Take Two Interactive Software, Inc.",Irrational Games,5/1/2017 0:00,5,2017,Q2,6.49,"117,458",,,,"13,329",$57.22 ,"$762,685.38 ",,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$762,685.38 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,Yes,No,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,BioShock The Collection,Shooter,"Take Two Interactive Software, Inc.",Irrational Games,6/1/2017 0:00,6,2017,Q2,6.38,"109,025",,,,"11,996",$57.98 ,"$695,528.08 ",,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$695,528.08 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,Yes,No,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,BioShock The Collection,Shooter,"Take Two Interactive Software, Inc.",Irrational Games,7/1/2017 0:00,7,2017,Q3,6.3,"97,816",,,,"10,796",$57.12 ,"$616,667.52 ",,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$616,667.52 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,Yes,No,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,BioShock The Collection,Shooter,"Take Two Interactive Software, Inc.",Irrational Games,8/1/2017 0:00,8,2017,Q3,5.73,"93,348",,,,"9,717",$55.05 ,"$534,920.85 ",,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$534,920.85 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,Yes,No,Single,AAA,
0.00%,0.00%,0.00%,100.00%, Region - Worldwide,Premium PC,All Premium PC Platforms,BioShock The Collection,Shooter,"Take Two Interactive Software, Inc.",Irrational Games,9/1/2017 0:00,9,2017,Q3,5.34,"90,366",,,,"8,745",$55.22 ,"$482,898.90 ",,,0,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,,,$0.00 ,"$482,898.90 ",,,,Non Console,No,C,Medium (>$10M),No,Untagged,Yes,No,Single,AAA,
